Date,Sales (Rmn),Volume,ford_figo_queries_rising,golf_6_gti_queries_rising,golf_7_gti_queries_rising,gwm_queries_rising,hyundai_i10_queries_rising,hyundai_i20_queries_rising,polo_vivo_queries_rising,toyota_corolla_for_sale_queries_rising,toyota_hilux_for_sale_queries_rising,webuycars_queries_rising,audi_queries_top,autotrader_queries_top,bmw_queries_top,car_queries_top,cars_queries_top,cars_for_sale_queries_top,ford_queries_top,honda_queries_top,hyundai_queries_top,kia_queries_top,mercedes_queries_top,mercedes_benz_queries_top,nissan_queries_top,opel_queries_top,polo_queries_top,suzuki_queries_top,toyota_queries_top,vw_queries_top,webuycars_queries_top,bmw_topics_rising,hyundai_i20_topics_rising,toyota_fortuner_topics_rising,volkswagen_tiguan_topics_rising,audi_topics_top,bmw_topics_top,car_topics_top,ford_topics_top,mercedes_topics_top,toyota_topics_top,volkswagen_topics_top,volkwagen_polo_topics_top
2010-02-28,0.08045868584315706,-1.8419759193003786,-1.3944078278269272,0.24363845979578214,-0.6789881629978098,0.4572128620984141,-0.1202803422213816,0.9103579582503631,-1.442817617377155,-0.5497156002295805,-0.49216114031034375,-0.6474864840186876,1.2792812611024698,0.7227582014424406,1.6867778518673886,0.67921581685414,0.8865369707328542,0.5019990906274268,-0.2381390659874519,1.1495176734018266,0.6130584195583518,-0.15507422221182746,0.35051316370569163,-0.6610092405061775,1.7837718420807243,0.5798279802426706,1.54939582410003,0.9889831400604252,0.16900435811987613,3.0215271385820923,-0.6688550429711876,1.6867778518673886,0.9103579582503631,0.5765916538178012,-1.1948192212056512,1.2792812611024698,1.6867778518673886,0.67921581685414,-0.2381390659874519,0.35051316370569163,0.16900435811987613,1.7989003713365732,-0.06262242910851495
2010-03-31,0.0771925729008786,-1.5473214247751965,-0.6232789624652134,0.7735572848401341,-0.6789881629978098,0.71593632075711,-0.6059549101815345,0.8382503972008294,3.539126138335708,-0.7559740498969608,-0.5651372491545071,-0.6474864840186876,0.7744056143775485,-0.3222917820044094,1.167925187309802,0.5920582985009271,0.5375567587785579,0.5424879901865386,-0.43136759496617677,1.0041480746577787,0.7246821431763733,-0.006388825634195138,-0.042614415302663494,-0.47525911364604423,1.1730109081895088,0.8437610580202731,1.9873150412897707,1.240402885696442,-0.8325029492571676,3.8464954867778163,-0.6688550429711876,1.167925187309802,0.8382503972008294,-0.41198909713980186,-1.1948192212056512,0.7744056143775485,1.167925187309802,0.5920582985009271,-0.43136759496617677,-0.042614415302663494,-0.8325029492571676,2.422135055079209,-0.06262242910851495
2010-04-30,0.06499334648812248,-1.309450455773301,-0.6232789624652134,0.4026141073090877,-1.1691424660713081,0.40546817036667493,-1.3506559143871022,0.33349746985409345,1.5961680736076915,-0.4318536289910775,-0.3826969770440988,-0.6474864840186876,0.8585515554983688,-0.2177867836597244,2.983909513261355,0.24342822508807524,-0.044076927811935854,0.42102129150920287,-0.7212103884342641,0.6649523442550003,1.0595533140304374,-0.15507422221182746,-0.14089631005475228,0.08199126693435572,1.1730109081895088,0.6326145957981911,0.34511797682824297,0.9889831400604252,-0.33174929556864574,1.680953572764041,-0.6688550429711876,2.983909513261355,0.33349746985409345,-0.04127131553070071,-1.1948192212056512,0.8585515554983688,2.983909513261355,0.24342822508807524,-0.7212103884342641,-0.14089631005475228,-0.33174929556864574,1.227601911239157,-0.06262242910851495
2010-05-31,0.048544354256008275,-1.0850195046152733,-0.5590182236850706,0.508597872317958,-1.1691424660713081,0.4572128620984141,-0.7678464328349187,0.3695512503788603,0.7492376351365049,-0.16666419370444568,-0.7110894668428338,-0.6474864840186876,0.521967791015088,-0.3222917820044094,1.2976383534491986,-0.01804432997156362,-0.044076927811935854,0.42102129150920287,-0.8178246529236265,0.4711262125962698,2.399037997446694,-0.055950624493405904,-0.4357419943110186,-0.47525911364604423,1.0712174192076396,0.42146813357610907,-0.0380613382127802,0.6537568125457363,-0.4319000263063501,1.3715904421906444,-0.6688550429711876,1.2976383534491986,0.3695512503788603,-0.04127131553070071,-1.1948192212056512,0.521967791015088,1.2976383534491986,-0.01804432997156362,-0.8178246529236265,-0.4357419943110186,-0.4319000263063501,0.8121121220773996,-0.06262242910851495
2010-06-30,0.03319303735665821,-0.9406482905593337,0.9189787682582143,0.4026141073090877,-0.6789881629978098,0.09500001997623989,-0.5735766056508577,0.15322856723025916,0.5001404473508617,-0.19612968651407145,-0.6381133579986704,-0.6474864840186876,0.017092144290166606,-0.3745442811767519,-0.2589196402235613,0.24342822508807524,-1.2073443009929234,0.34004349239097903,-0.9144389174129889,0.37421314676690454,1.7292956557385657,0.2909819675210695,-0.9271514680714625,-0.7538843039362442,0.7658369522620319,0.5270413646871501,-0.20228104465893298,0.4023370669097195,-0.932653679994872,0.6497431375193861,-0.6688550429711876,-0.2589196402235613,0.15322856723025916,0.14408757527384985,-1.1948192212056512,0.017092144290166606,-0.2589196402235613,0.24342822508807524,-0.9144389174129889,-0.9271514680714625,-0.932653679994872,0.9159845693678389,-0.06262242910851495
2010-07-31,0.023444364496676272,-0.7686010912920386,3.168104625563213,0.4556059898135229,-1.1691424660713081,0.40546817036667493,-0.4116850829974733,0.189282347755026,0.4005015722366044,-0.3434571505622002,-0.7110894668428338,-0.6474864840186876,0.6902596732567283,0.4614957055807281,0.5193593566128186,0.766373335207353,-0.5093838770843309,0.21857679371364327,-0.1415248014980895,0.4711262125962698,1.7292956557385657,0.14229657094343717,0.2522312689536028,-0.5681341770761109,0.46045648531642414,0.5270413646871501,-0.2570209468076506,0.8213699763030807,-0.23159856483094138,0.3403800069459896,-0.6348679665518497,0.5193593566128186,0.189282347755026,-0.35020280020495165,-1.1948192212056512,0.6902596732567283,0.5193593566128186,0.766373335207353,-0.1415248014980895,0.2522312689536028,-0.23159856483094138,0.7082396747869603,-0.06262242910851495
2010-08-31,0.010049149595518414,-0.726695576457027,3.810712013364641,0.03167092977804135,-1.1691424660713081,1.1298938546110233,-0.5411983011201807,0.47771259195316085,0.4005015722366044,-0.5202501074199548,-0.4191850314661804,-0.6474864840186876,0.6902596732567283,0.4614957055807281,0.7787856888916119,0.5049007801477141,-0.39305713976623213,0.2995545928318671,0.1483179919699978,0.7618654100843656,1.338612623075491,0.8857235538315987,0.05566747944942529,-0.8467593673663109,1.0712174192076396,0.3686815180205886,-0.3117608489563682,1.1565963038177696,-0.03129710335553262,0.3403800069459896,-0.6688550429711876,0.7787856888916119,0.47771259195316085,0.5148053568829509,-1.1948192212056512,0.6902596732567283,0.7787856888916119,0.5049007801477141,0.1483179919699978,0.05566747944942529,-0.03129710335553262,0.5004947802060816,-0.06262242910851495
2010-09-30,-0.00620909429662361,-0.6011546952398941,1.5615861560596425,0.6145816373268285,-1.1691424660713081,0.6124469372936316,-0.8002247373655956,-0.027040335393575143,0.05176550933670397,-0.16666419370444568,-0.4556730858882621,-0.6474864840186876,0.942697496619189,0.8272631997871256,0.2599330243340253,0.5049007801477141,-0.27673040244813335,0.5829768897456505,0.1483179919699978,0.42266967968158714,0.6688702813673626,1.0839707492684418,-0.4357419943110186,-0.7538843039362442,0.5622499742982934,0.5270413646871501,-0.47598055540252093,0.4861436487883917,-0.6322014877817589,0.6497431375193861,-0.6688550429711876,0.2599330243340253,-0.027040335393575143,-0.2884165032701015,-1.1948192212056512,0.942697496619189,0.2599330243340253,0.5049007801477141,0.1483179919699978,-0.4357419943110186,-0.6322014877817589,0.292749885625203,-0.06262242910851495
2010-10-31,-0.01377617796849909,-0.5544439986226409,1.2402824621589283,0.19064657729134693,-0.5564495872294353,-0.008489363487238458,-1.3506559143871022,0.44165881142839397,-0.047873365777553294,-0.490784614610329,-0.4556730858882621,-0.6474864840186876,1.0268434377400093,0.9840206973041531,0.9084988550310086,0.24342822508807524,-0.5093838770843309,0.5424879901865386,0.1483179919699978,0.4711262125962698,1.2828007612664802,0.8857235538315987,-0.3374600995589298,-0.8467593673663109,0.7658369522620319,0.7381878269092321,-0.5854603596999561,0.569950230667064,-1.0328044107325765,0.7528641810438516,-0.6688550429711876,0.9084988550310086,0.44165881142839397,-0.35020280020495165,-1.1948192212056512,1.0268434377400093,0.9084988550310086,0.24342822508807524,0.1483179919699978,-0.3374600995589298,-1.0328044107325765,0.24081366197998336,-0.06262242910851495
2010-11-30,-0.015497452324534727,-0.6415721182327623,0.8547180294780715,0.19064657729134693,-1.1691424660713081,0.2502340951714574,-0.5088199965895039,0.009013445131191714,0.0019460717795753372,-0.372922643371826,-0.5286491947324254,-0.6474864840186876,0.6061137321359081,1.0362731964764955,1.0382120211704053,0.5049007801477141,-0.27673040244813335,0.380532391950091,-0.3347533304768143,0.3257566138522219,0.8363058667943947,0.6379145595355449,-0.23917820480684104,-0.38238405021597754,0.9694239302257703,0.7909744424647526,-0.36650075110508573,0.8213699763030807,-0.23159856483094138,0.5466220939949206,-0.6688550429711876,1.0382120211704053,0.009013445131191714,-0.5355616910095022,-1.1948192212056512,0.6061137321359081,1.0382120211704053,0.5049007801477141,-0.3347533304768143,-0.23917820480684104,-0.23159856483094138,0.39662233291564236,-0.06262242910851495
2010-12-31,-0.01749796185557396,-0.6763615614731463,0.5976750743575002,0.3496222248046525,-1.1691424660713081,1.1816385463427626,-1.3506559143871022,0.11717478670549228,0.20122382200808986,-0.5497156002295805,-1.2948983375961405,-0.6474864840186876,1.8683028489482114,1.5587981881999207,0.7787856888916119,0.33058574344128816,-0.39305713976623213,0.5019990906274268,-0.3347533304768143,0.7618654100843656,1.0037414522214267,0.6874763583947556,-0.042614415302663494,-0.38238405021597754,0.7658369522620319,0.5270413646871501,-0.0928012403614978,1.0727897219390974,0.2691550888575805,0.6497431375193861,-0.6688550429711876,0.7787856888916119,0.11717478670549228,-0.16484390940040108,-1.1948192212056512,1.8683028489482114,0.7787856888916119,0.33058574344128816,-0.3347533304768143,-0.042614415302663494,0.2691550888575805,0.448558556560862,-0.06262242910851495
2011-01-31,-0.013786319423928564,-0.7057850943116616,0.5976750743575002,0.7205654023356989,-0.8015267387661844,1.5438513884649367,-0.6707115192428882,0.08112100618072543,-0.1973316784489392,-0.22559517932369721,-0.2002567049336904,-0.6474864840186876,2.2048866134314924,1.715555685716948,0.6490725227522153,0.1562707067348623,-1.0910175636748247,0.42102129150920287,-0.04491053700872707,0.8587784759137308,1.115365175839448,0.7865999561131771,-0.14089631005475228,-0.5681341770761109,1.4783913751351165,0.6326145957981911,-0.36650075110508573,1.0727897219390974,-0.23159856483094138,0.2372589634215241,-0.6688550429711876,0.6490725227522153,0.08112100618072543,0.3912327630132506,-1.1948192212056512,2.2048866134314924,0.6490725227522153,0.1562707067348623,-0.04491053700872707,-0.14089631005475228,-0.23159856483094138,0.448558556560862,-0.06262242910851495
2011-02-28,-0.01479316779057864,-0.6810252486606115,0.4691535967972146,0.9855248148578748,-0.8627960266503717,1.4403620050014585,-0.9621162600189799,-0.027040335393575143,-0.29697055356319646,-0.28452616494294874,-0.4191850314661804,-0.6474864840186876,1.9524487900690315,1.1930306939935231,-0.12920647408416464,-0.8896195135036932,-1.0910175636748247,0.2590656932727552,-0.43136759496617677,0.6649523442550003,0.8363058667943947,0.7370381572539664,-0.5340238890631074,-0.6610092405061775,0.5622499742982934,0.2631082869095475,-0.6949401639973913,0.569950230667064,-0.4319000263063501,-0.17522521067633784,-0.6688550429711876,-0.12920647408416464,-0.027040335393575143,-0.16484390940040108,-1.1948192212056512,1.9524487900690315,-0.12920647408416464,-0.8896195135036932,-0.43136759496617677,-0.5340238890631074,-0.4319000263063501,0.13694121468954404,-0.06262242910851495
2011-03-31,-0.010041367315271018,-0.5096462509983718,0.7904572906979287,0.4556059898135229,-0.8015267387661844,1.0781491628792843,-0.8326030418962724,-0.13520167696787572,-0.14751224089181056,-0.608646585848832,-0.3826969770440988,-0.6474864840186876,0.6061137321359081,0.8272631997871256,-0.38863280636295794,-0.5409894400908414,-1.905304724901516,0.09711009503630749,-0.7212103884342641,0.5195827455109524,0.222375386895277,0.6379145595355449,-0.7305876785672849,-0.7538843039362442,-0.15030444857479128,0.0519618246874655,-0.47598055540252093,-0.016695842483641737,-1.6337087951588027,-0.5877093847741998,-0.6688550429711876,-0.38863280636295794,-0.13520167696787572,-0.22663020633525127,-1.1948192212056512,0.6061137321359081,-0.38863280636295794,-0.5409894400908414,-0.7212103884342641,-0.7305876785672849,-1.6337087951588027,0.24081366197998336,-0.06262242910851495
2011-04-30,0.003498884665127036,-0.14333067282710146,0.40489285801707176,0.7735572848401341,-0.7402574508819971,1.3886173132697193,-0.9297379554883031,-0.2433630185421763,-0.09769280333468193,-0.5202501074199548,-0.5286491947324254,-0.6474864840186876,0.942697496619189,0.775010700614783,0.5193593566128186,-0.3666744033844154,-2.0216314622196148,0.016132295918083656,-0.3347533304768143,0.7134088771696829,0.44562283413131976,0.390105565239491,-0.14089631005475228,-0.5681341770761109,0.6640434632801626,0.0519618246874655,-0.2570209468076506,-0.18430900624098623,-0.23159856483094138,0.13413791989705862,-0.6688550429711876,0.5193593566128186,-0.2433630185421763,-0.1030576124655509,-1.1948192212056512,0.942697496619189,0.5193593566128186,-0.3666744033844154,-0.3347533304768143,-0.14089631005475228,-0.23159856483094138,0.34468610927042265,-0.06262242910851495
2011-05-31,0.01034204310668028,0.24954214870910105,0.5334143355773574,0.8795410498490045,-0.6789881629978098,1.3886173132697193,-0.3145501694054427,-0.27941679906694317,-0.047873365777553294,-0.372922643371826,-0.49216114031034375,-0.6474864840186876,1.0268434377400093,0.9317681981318107,-0.12920647408416464,-0.7153044767972673,-2.0216314622196148,0.016132295918083656,-0.43136759496617677,0.5195827455109524,0.5572465577493412,0.5883527606763341,-0.5340238890631074,-0.6610092405061775,0.7658369522620319,0.104748440242986,-0.14754114251021538,-0.26811558811965847,-0.7323522185194633,0.7528641810438516,-0.6688550429711876,-0.12920647408416464,-0.27941679906694317,-0.1030576124655509,-1.1948192212056512,1.0268434377400093,-0.12920647408416464,-0.7153044767972673,-0.43136759496617677,-0.5340238890631074,-0.7323522185194633,0.1888774383347637,-0.06262242910851495
2011-06-30,0.013010741555920781,0.496520194528365,0.4691535967972146,1.1445004623711805,-0.7402574508819971,1.8025748471236327,0.07398948496267954,0.2613899088045597,0.0019460717795753372,-0.3139916577525745,-0.27323281377785374,-0.6474864840186876,1.36342720222329,0.775010700614783,0.2599330243340253,-0.6281469584440543,-1.5563245129472196,0.2995545928318671,-0.3347533304768143,0.5195827455109524,1.0037414522214267,0.7370381572539664,0.05566747944942529,-0.9396344307963774,0.6640434632801626,0.21032167135402702,-0.0928012403614978,0.15091732127370275,-0.8325029492571676,0.9591062680927825,-0.6688550429711876,0.2599330243340253,0.2613899088045597,0.5765916538178012,-1.1948192212056512,1.36342720222329,0.2599330243340253,-0.6281469584440543,-0.3347533304768143,0.05566747944942529,-0.8325029492571676,0.448558556560862,-0.06262242910851495
2011-07-31,0.012259662764789299,0.6346608379060453,0.5976750743575002,0.29663034230021734,-0.7402574508819971,1.3886173132697193,-0.05552373316002789,0.11717478670549228,-0.1973316784489392,-0.19612968651407145,-0.30972086819993544,-0.6474864840186876,1.0268434377400093,0.775010700614783,0.0005066920552320182,-0.8024619951504802,-1.2073443009929234,0.42102129150920287,-0.04491053700872707,0.37421314676690454,0.8363058667943947,1.430903341282917,0.645358847961958,-0.6610092405061775,1.3765978861532473,0.104748440242986,-0.3117608489563682,0.15091732127370275,-0.7323522185194633,0.44350105047045507,-0.6688550429711876,0.0005066920552320182,0.11717478670549228,1.565172404775404,-1.1948192212056512,1.0268434377400093,0.0005066920552320182,-0.8024619951504802,-0.04491053700872707,0.645358847961958,-0.7323522185194633,0.24081366197998336,-0.06262242910851495
2011-08-31,0.018324770276360584,0.711367777652308,0.5334143355773574,0.6675735198312637,-0.8015267387661844,1.3886173132697193,-0.1850369512827353,0.40560503090362715,-0.09769280333468193,-0.372922643371826,-0.16376865051160874,-0.6474864840186876,0.35367590877344746,0.6182532030977556,-1.2966249693387346,-0.8024619951504802,-1.6726512502653184,0.34004349239097903,-0.1415248014980895,0.4711262125962698,1.2828007612664802,1.034408950409231,0.05566747944942529,-0.6610092405061775,0.7658369522620319,-0.10639802197909602,-0.47598055540252093,-0.43572875187700294,-0.03129710335553262,0.2372589634215241,-0.6688550429711876,-1.2966249693387346,0.40560503090362715,1.6887449986451046,0.430596685516626,0.35367590877344746,-1.2966249693387346,-0.8024619951504802,-0.1415248014980895,0.05566747944942529,-0.03129710335553262,0.292749885625203,-0.06262242910851495
2011-09-30,0.018711453646552526,1.02885093044704,0.2763713804567861,0.19064657729134693,-0.8627960266503717,1.026404471147545,-0.24979356034408903,0.22533612827979285,-0.14751224089181056,-0.07826771527556842,-0.4556730858882621,-0.6474864840186876,0.017092144290166606,0.8272631997871256,0.0005066920552320182,-1.063934550210119,-2.1379581995377133,0.2590656932727552,-0.1415248014980895,0.37421314676690454,1.115365175839448,1.1335325481276526,-0.23917820480684104,-0.7538843039362442,0.25686950735268566,-0.053611406423575515,-0.5307204575512385,-0.18430900624098623,-0.5320507570440545,0.031016876372593136,-0.6688550429711876,0.0005066920552320182,0.22533612827979285,1.3798135139708536,-1.1948192212056512,0.017092144290166606,0.0005066920552320182,-1.063934550210119,-0.1415248014980895,-0.23917820480684104,-0.5320507570440545,0.08500499104432437,-0.06262242910851495
2011-10-31,0.01144227181172746,1.0872959143306002,0.34063211923692893,0.24363845979578214,-0.8627960266503717,0.6641916290253708,-0.1850369512827353,0.22533612827979285,0.15140438445096124,-0.3434571505622002,-0.4556730858882621,-0.6474864840186876,0.35367590877344746,1.088525695648838,-0.2589196402235613,-0.7153044767972673,-1.3236710383110222,0.380532391950091,0.05170372748063536,0.37421314676690454,1.3944244848845015,1.1335325481276526,-0.3374600995589298,-0.8467593673663109,2.3945327759719395,-0.053611406423575515,-0.47598055540252093,-0.5195353337556752,-0.4319000263063501,-0.07210416715187236,-0.6688550429711876,-0.2589196402235613,0.22533612827979285,1.1944546231663031,-1.1948192212056512,0.35367590877344746,-0.2589196402235613,-0.7153044767972673,0.05170372748063536,-0.3374600995589298,-0.4319000263063501,-0.018867456246114956,-0.06262242910851495
2011-11-30,0.008266836144984224,1.0890863085938058,0.14784990289650046,0.3496222248046525,-0.8627960266503717,1.2333832380745018,-0.3145501694054427,0.2613899088045597,0.15140438445096124,-0.3139916577525745,-0.30972086819993544,-0.6474864840186876,0.26952996765262727,2.1858281782680304,0.0005066920552320182,-0.5409894400908414,-1.0910175636748247,0.42102129150920287,-0.04491053700872707,0.5680392784256351,1.2828007612664802,2.3725775196079217,-0.042614415302663494,-0.47525911364604423,2.598119753935678,-0.10639802197909602,-0.3117608489563682,-0.18430900624098623,0.4694565503329893,1.268469398666179,-0.6688550429711876,0.0005066920552320182,0.2613899088045597,0.6383779507526514,0.2828316030873281,0.26952996765262727,0.0005066920552320182,-0.5409894400908414,-0.04491053700872707,-0.042614415302663494,0.4694565503329893,0.34468610927042265,-0.06262242910851495
2011-12-31,0.005160714570197259,0.9713046510774885,0.14784990289650046,0.9855248148578748,-0.8015267387661844,0.71593632075711,-0.24979356034408903,-0.17125545749264257,0.05176550933670397,-0.4613191218007033,-0.5286491947324254,-0.6474864840186876,0.35367590877344746,2.238080677440373,0.2599330243340253,-0.7153044767972673,-2.0216314622196148,0.17808789415453133,0.05170372748063536,0.5195827455109524,0.6130584195583518,1.1830943469868633,-0.3374600995589298,-0.7538843039362442,1.681978353098855,-0.0008247908680550079,-0.36650075110508573,-0.26811558811965847,-0.8325029492571676,0.2372589634215241,-0.6688550429711876,0.2599330243340253,-0.17125545749264257,0.14408757527384985,1.2186771251395483,0.35367590877344746,0.2599330243340253,-0.7153044767972673,0.05170372748063536,-0.3374600995589298,-0.8325029492571676,-0.27854857447221326,-0.06262242910851495
2012-01-31,0.005060146751288757,0.8331893174238227,0.14784990289650046,0.8795410498490045,-0.6177188751136226,1.026404471147545,-0.44406338752815017,0.44165881142839397,0.05176550933670397,-0.13719870089481995,-0.054304487245363735,-0.6474864840186876,0.4378218498942677,1.2452831931658657,0.7787856888916119,-0.01804432997156362,-1.0910175636748247,0.4615101910683148,0.2449322564593602,0.5680392784256351,1.2269888994574696,2.2238921230302893,0.05566747944942529,-0.5681341770761109,2.089152309026332,0.104748440242986,-0.2570209468076506,-0.26811558811965847,-0.33174929556864574,0.3403800069459896,-0.6688550429711876,0.7787856888916119,0.44165881142839397,0.45301905994810077,0.3813416580401934,0.4378218498942677,0.7787856888916119,-0.01804432997156362,0.2449322564593602,0.05566747944942529,-0.33174929556864574,0.39662233291564236,-0.06262242910851495
2012-02-29,0.004893475741555321,0.7850291780557234,0.4691535967972146,1.303476109884486,-0.43391101146106076,1.0781491628792843,-0.37930677846679645,0.2613899088045597,-0.047873365777553294,-0.22559517932369721,-0.23674475935577208,-0.6474864840186876,0.35367590877344746,1.1930306939935231,0.6490725227522153,-0.2795168850312025,-1.0910175636748247,0.2590656932727552,-0.1415248014980895,0.4711262125962698,0.947929590412416,2.4221393184671327,-0.6323057838151962,-0.5681341770761109,1.274804397171378,-0.0008247908680550079,-0.47598055540252093,0.06711073939503051,-0.7323522185194633,0.3403800069459896,-0.6348679665518497,0.6490725227522153,0.2613899088045597,-0.2884165032701015,1.0216570152338178,0.35367590877344746,0.6490725227522153,-0.2795168850312025,-0.1415248014980895,-0.6323057838151962,-0.7323522185194633,0.24081366197998336,-0.06262242910851495
2012-03-31,0.0010526283135412718,0.6488062129802078,0.21211064167664329,1.4094598748933564,-0.3726417235768735,0.7676810124888491,-0.2821718648747659,0.2974436893293266,0.0019460717795753372,-0.4318536289910775,-0.23674475935577208,-0.6474864840186876,0.35367590877344746,1.088525695648838,1.557064685727992,-0.3666744033844154,-1.2073443009929234,0.016132295918083656,-0.5279818594555392,0.6164958113403177,0.947929590412416,1.876959531015814,0.15394937420151406,-0.47525911364604423,0.6640434632801626,-0.21197125309013704,-0.42124065325380333,-0.26811558811965847,-0.8325029492571676,0.031016876372593136,-0.6688550429711876,1.557064685727992,0.2974436893293266,-0.22663020633525127,-0.012698561771267792,0.35367590877344746,1.557064685727992,-0.3666744033844154,-0.5279818594555392,0.15394937420151406,-0.8325029492571676,0.13694121468954404,-0.06262242910851495
2012-04-30,-0.00916585277222875,0.71448856731899,0.14784990289650046,1.1445004623711805,-0.5564495872294353,0.9229150876840667,-0.3469284739361196,0.22533612827979285,-0.14751224089181056,-0.3139916577525745,-0.4191850314661804,-0.6474864840186876,0.942697496619189,1.2975356923382082,0.0005066920552320182,-0.8024619951504802,-2.254284936855812,-0.22680110143658788,-0.2381390659874519,0.37421314676690454,1.0037414522214267,2.4717011173263432,-0.14089631005475228,-0.6610092405061775,0.6640434632801626,-0.21197125309013704,-0.2570209468076506,-0.5195353337556752,-0.932653679994872,0.2372589634215241,-0.6688550429711876,0.0005066920552320182,0.22533612827979285,-0.22663020633525127,0.578361767945924,0.942697496619189,0.0005066920552320182,-0.8024619951504802,-0.2381390659874519,-0.14089631005475228,-0.932653679994872,0.24081366197998336,-0.06262242910851495
2012-05-31,-0.008959551109318554,0.9465583597623226,0.5334143355773574,1.1445004623711805,0.056243291612437546,0.5607022455618925,-0.37930677846679645,-0.027040335393575143,0.20122382200808986,-0.3139916577525745,-0.4556730858882621,-0.6474864840186876,0.35367590877344746,1.1407781948211806,0.5193593566128186,-0.3666744033844154,-1.905304724901516,-0.10533440275925211,-0.04491053700872707,0.4711262125962698,0.7246821431763733,2.4717011173263432,-0.23917820480684104,-0.5681341770761109,0.6640434632801626,-0.15918463753461654,-0.14754114251021538,-0.3519221699983307,-0.4319000263063501,0.2372589634215241,-0.6688550429711876,0.5193593566128186,-0.027040335393575143,0.14408757527384985,0.3813416580401934,0.35367590877344746,0.5193593566128186,-0.3666744033844154,-0.04491053700872707,-0.23917820480684104,-0.4319000263063501,0.1888774383347637,-0.06262242910851495
2012-06-30,-0.011400582445229249,1.0178732081941682,0.4691535967972146,0.7735572848401341,-0.005025996271749739,0.8711703959523275,-0.5088199965895039,-0.13520167696787572,0.3506821346794758,-0.13719870089481995,-0.4191850314661804,-0.6474864840186876,0.8585515554983688,1.3497881915105505,-0.12920647408416464,-0.6281469584440543,-1.788977987583417,-0.06484550320014018,-0.2381390659874519,0.3257566138522219,0.947929590412416,2.1247685253118678,0.7436407427140467,-0.38238405021597754,1.4783913751351165,-0.10639802197909602,-0.14754114251021538,0.15091732127370275,-0.23159856483094138,0.44350105047045507,-0.6688550429711876,-0.12920647408416464,-0.13520167696787572,0.20587387220870004,1.1694220976631158,0.8585515554983688,-0.12920647408416464,-0.6281469584440543,-0.2381390659874519,0.7436407427140467,-0.23159856483094138,0.24081366197998336,-0.06262242910851495
2012-07-31,-0.012777318986133225,1.139637996255512,0.7261965519177859,1.0385166973623101,-0.005025996271749739,0.8711703959523275,-0.6059549101815345,-0.027040335393575143,0.15140438445096124,-0.3139916577525745,-0.27323281377785374,-0.6474864840186876,1.0268434377400093,1.402040690682893,0.13021985819462867,-0.6281469584440543,-1.2073443009929234,0.05662119547719558,-0.1415248014980895,0.180387015108174,1.2269888994574696,2.0256449275934463,-0.3374600995589298,-0.38238405021597754,0.7658369522620319,-0.0008247908680550079,-0.20228104465893298,-0.26811558811965847,0.7699087425461024,0.2372589634215241,-0.6688550429711876,0.13021985819462867,-0.027040335393575143,0.3294464660784004,0.430596685516626,1.0268434377400093,0.13021985819462867,-0.6281469584440543,-0.1415248014980895,-0.3374600995589298,0.7699087425461024,0.39662233291564236,-0.06262242910851495
2012-08-31,-0.013548730128100301,1.1482106611354408,0.34063211923692893,1.1445004623711805,0.11751257949662483,0.9746597794158058,-0.5088199965895039,0.009013445131191714,0.30086269712234714,-0.16666419370444568,-0.30972086819993544,-0.6474864840186876,0.10123808541098682,1.4542931898552356,0.6490725227522153,-0.7153044767972673,-1.439997775629121,-0.14582330231836402,-0.6245961239449016,0.08347394927880875,0.6688702813673626,1.6291505367197603,-0.6323057838151962,-0.2895089867859109,0.7658369522620319,-0.26475786864565753,0.01667856393593739,-0.26811558811965847,1.3708131269723287,0.3403800069459896,-0.6688550429711876,0.6490725227522153,0.009013445131191714,0.08230127833899967,0.1843215481344628,0.10123808541098682,0.6490725227522153,-0.7153044767972673,-0.6245961239449016,-0.6323057838151962,1.3708131269723287,-0.17467612718177394,-0.06262242910851495
2012-09-30,-0.012703129393745956,1.2006271221956517,0.14784990289650046,1.3564679923889211,1.2816290492961833,0.6641916290253708,-0.15265864675205845,0.33349746985409345,0.20122382200808986,-0.372922643371826,-0.3826969770440988,-0.6474864840186876,0.10123808541098682,1.402040690682893,0.5193593566128186,-0.6281469584440543,-1.788977987583417,-0.18631220187747596,-0.5279818594555392,0.2773000809375393,0.7804940049853839,1.3813415424237063,-0.23917820480684104,-0.5681341770761109,0.8676304412439011,-0.10639802197909602,-0.2570209468076506,-0.3519221699983307,0.16900435811987613,0.2372589634215241,-0.6688550429711876,0.5193593566128186,0.33349746985409345,0.020514981404149476,0.7261268503752218,0.10123808541098682,0.5193593566128186,-0.6281469584440543,-0.5279818594555392,-0.23917820480684104,0.16900435811987613,0.08500499104432437,-0.06262242910851495
